timestamp,item_id,packet_size
1764770121.682453,41,1485
1764770121.682553,1000,747
1764770121.682653,66,874
1764770121.682753,43,940
1764770121.682853,1,815
1764770121.682953,332,287
1764770121.683053,7,481
1764770121.683153,1000,167
1764770121.683253,2,1057
1764770121.683353,2,1029
1764770121.683453,30,164
1764770121.683553,3,888
1764770121.683653,77,1046
1764770121.683753,1,340
1764770121.683853,12,1488
1764770121.683953,1000,281
1764770121.684053,1,945
1764770121.684153,5,740
1764770121.684253,3,1089
1764770121.684353,1,680
1764770121.684453,1000,747
1764770121.684553,45,1256
1764770121.684653,1,982
1764770121.684753,30,147
1764770121.684853,655,349
1764770121.684953,29,874
1764770121.685053,151,41
1764770121.685153,1,936
1764770121.685253,1,1392
1764770121.685353,1,103
1764770121.685453,4,1000
1764770121.685553,5,504
1764770121.685653,2,779
1764770121.685753,1000,163
1764770121.685853,354,420
1764770121.685953,799,1044
1764770121.686053,2,1114
1764770121.686153,32,1436
1764770121.686253,327,482
1764770121.686353,1000,357
1764770121.686453,2,1437
1764770121.686553,185,1015
1764770121.686653,6,1409
1764770121.686753,5,599
1764770121.686853,1,495
1764770121.686953,2,960
1764770121.687053,1,1366
1764770121.687153,1,733
1764770121.687253,20,1227
1764770121.687353,72,1026
1764770121.687453,1,582
1764770121.687553,1,1037
1764770121.687653,236,724
1764770121.687753,1000,384
1764770121.687853,9,621
1764770121.687953,1000,1363
1764770121.688053,1,268
1764770121.688153,2,554
1764770121.688253,9,1082
1764770121.688353,6,812
1764770121.688453,3,167
1764770121.688553,1000,485
1764770121.688653,1000,143
1764770121.688753,1,155
1764770121.688853,1,1087
1764770121.688953,1,1404
1764770121.689053,1,574
1764770121.689153,33,85
1764770121.689253,1000,1180
1764770121.689353,1000,966
1764770121.689453,1,1265
1764770121.689553,3,463
1764770121.689653,1,726
1764770121.689753,60,625
1764770121.689853,7,539
1764770121.689953,3,1378
1764770121.690053,1000,658
1764770121.690153,1,881
1764770121.690253,2,692
1764770121.690353,3,551
1764770121.690453,47,138
1764770121.690553,1000,845
1764770121.690653,1,1077
1764770121.690753,1000,1170
1764770121.690853,639,186
1764770121.690953,1000,1397
1764770121.691053,3,858
1764770121.691153,1,526
1764770121.691253,1000,378
1764770121.691353,1,221
1764770121.691453,3,1110
1764770121.691553,18,647
1764770121.691653,1,980
1764770121.691753,1,751
1764770121.691853,1000,661
1764770121.691953,2,300
1764770121.692053,5,1028
1764770121.692153,37,1187
1764770121.692253,11,557
1764770121.692353,1,283
1764770121.692453,2,1078
1764770121.692553,63,1145
1764770121.692653,1000,479
1764770121.692753,1000,606
1764770121.692853,29,927
1764770121.692953,5,451
1764770121.693053,5,138
1764770121.693153,1,1344
1764770121.693253,1000,97
1764770121.693353,6,943
1764770121.693453,86,709
1764770121.693553,1000,654
1764770121.693653,130,894
1764770121.693753,1000,906
1764770121.693853,221,235
1764770121.693953,4,651
1764770121.694053,1,1032
1764770121.694153,1,1000
1764770121.694253,106,1312
1764770121.694353,1,1035
1764770121.694453,221,1008
1764770121.694553,3,438
1764770121.694653,100,444
1764770121.694753,65,1390
1764770121.694853,403,162
1764770121.694953,1000,145
1764770121.695053,83,1403
1764770121.695153,56,1252
1764770121.695253,1,565
1764770121.695353,7,530
1764770121.695453,1000,127
1764770121.695553,37,796
1764770121.695653,6,876
1764770121.695753,3,1129
1764770121.695853,2,631
1764770121.695953,4,794
1764770121.696053,1000,1108
1764770121.696153,1,619
1764770121.696253,1,606
1764770121.696353,553,441
1764770121.696453,2,1215
1764770121.696553,43,509
1764770121.696653,226,866
1764770121.696753,2,121
1764770121.696853,4,1429
1764770121.696953,242,80
1764770121.697053,1000,654
1764770121.697153,1000,1200
1764770121.697253,50,346
1764770121.697353,6,528
1764770121.697453,41,1372
1764770121.697553,2,752
1764770121.697653,385,1342
1764770121.697753,186,1458
1764770121.697853,1,1355
1764770121.697953,1,650
1764770121.698053,565,327
1764770121.698153,1,870
1764770121.698253,51,345
1764770121.698353,61,285
1764770121.698453,305,557
1764770121.698553,23,187
1764770121.698653,1,563
1764770121.698753,1000,90
1764770121.698853,169,516
1764770121.698953,4,930
1764770121.699053,93,586
1764770121.699153,1000,385
1764770121.699253,1000,1210
1764770121.699353,5,129
1764770121.699453,39,774
1764770121.699553,3,1033
1764770121.699653,4,234
1764770121.699753,9,252
1764770121.699853,3,342
1764770121.699953,2,287
1764770121.700053,19,149
1764770121.700153,7,1054
1764770121.700253,8,1191
1764770121.700353,2,630
1764770121.700453,53,400
1764770121.700553,3,136
1764770121.700653,2,242
1764770121.700753,6,255
1764770121.700853,1,1201
1764770121.700953,9,1198
1764770121.701053,1000,198
1764770121.701153,1000,1190
1764770121.701253,3,129
1764770121.701353,4,429
1764770121.701453,1000,682
1764770121.701553,1000,1376
1764770121.701653,24,142
1764770121.701753,95,1444
1764770121.701853,1,708
1764770121.701953,2,94
1764770121.702053,7,1014
1764770121.702153,1,651
1764770121.702253,1000,1140
1764770121.702353,1000,1432
1764770121.702453,1,264
1764770121.702553,1000,1388
1764770121.702653,1000,979
1764770121.702753,1000,432
1764770121.702853,1000,1060
1764770121.702953,1000,358
1764770121.703053,333,1067
1764770121.703153,1,1341
1764770121.703253,51,300
1764770121.703353,1000,621
1764770121.703453,3,422
1764770121.703553,1000,413
1764770121.703653,25,845
1764770121.703753,105,164
1764770121.703853,8,295
1764770121.703953,1,791
1764770121.704053,2,452
1764770121.704153,981,318
1764770121.704253,2,1491
1764770121.704353,2,186
1764770121.704453,9,319
1764770121.704553,945,205
1764770121.704653,6,508
1764770121.704753,35,845
1764770121.704853,686,688
1764770121.704953,18,1269
1764770121.705053,7,1494
1764770121.705153,5,1229
1764770121.705253,3,250
1764770121.705353,35,1217
1764770121.705453,48,976
1764770121.705553,6,1134
1764770121.705653,1000,550
1764770121.705753,215,1340
1764770121.705853,1,1220
1764770121.705953,1000,321
1764770121.706053,18,707
1764770121.706153,1000,983
1764770121.706253,1,45
1764770121.706353,1,126
1764770121.706453,1,235
1764770121.706553,7,880
1764770121.706653,9,854
1764770121.706753,1000,1457
1764770121.706853,270,431
1764770121.706953,2,318
1764770121.707053,1000,662
1764770121.707153,1000,937
1764770121.707253,1000,915
1764770121.707353,1000,1275
1764770121.707453,1000,251
1764770121.707553,143,442
1764770121.707653,1000,1046
1764770121.707753,2,422
1764770121.707853,2,610
1764770121.707953,6,936
1764770121.708053,2,250
1764770121.708153,273,1353
1764770121.708253,6,632
1764770121.708353,677,148
1764770121.708453,1,1229
1764770121.708553,87,162
1764770121.708653,24,1221
1764770121.708753,1,1366
1764770121.708853,1000,200
1764770121.708953,1000,684
1764770121.709053,156,374
1764770121.709153,918,448
1764770121.709253,1,375
1764770121.709353,590,1330
1764770121.709453,3,1282
1764770121.709553,6,717
1764770121.709653,1,1320
1764770121.709753,3,1255
1764770121.709853,11,859
1764770121.709953,229,77
1764770121.710053,1000,596
1764770121.710153,1,116
1764770121.710253,163,949
1764770121.710353,54,370
1764770121.710453,2,870
1764770121.710553,1,902
1764770121.710653,1000,493
1764770121.710753,1,454
1764770121.710853,234,378
1764770121.710953,2,1016
1764770121.711053,1000,734
1764770121.711153,959,70
1764770121.711253,4,405
1764770121.711353,5,1476
1764770121.711453,421,340
1764770121.711553,1000,463
1764770121.711653,119,1042
1764770121.711753,35,868
1764770121.711853,1000,845
1764770121.711953,6,381
1764770121.712053,1,88
1764770121.712153,346,1132
1764770121.712253,22,93
1764770121.712353,1000,456
1764770121.712453,2,996
1764770121.712553,140,375
1764770121.712653,51,668
1764770121.712753,308,670
1764770121.712853,1000,1025
1764770121.712953,1,1455
1764770121.713053,1000,400
1764770121.713153,1,867
1764770121.713253,1,1023
1764770121.713353,1000,1109
1764770121.713453,1000,665
1764770121.713553,3,1267
1764770121.713653,75,431
1764770121.713753,1,693
1764770121.713853,1,78
1764770121.713953,6,979
1764770121.714053,3,775
1764770121.714153,75,158
1764770121.714253,1,1179
1764770121.714353,3,221
1764770121.714453,272,1293
1764770121.714553,6,827
1764770121.714653,9,250
1764770121.714753,46,414
1764770121.714853,13,184
1764770121.714953,2,1438
1764770121.715053,1,160
1764770121.715153,2,115
1764770121.715253,1000,412
1764770121.715353,9,785
1764770121.715453,2,996
1764770121.715553,14,944
1764770121.715653,217,998
1764770121.715753,1000,52
1764770121.715853,484,372
1764770121.715953,1,1126
1764770121.716053,58,1126
1764770121.716153,197,704
1764770121.716253,13,601
1764770121.716353,10,1090
1764770121.716453,3,184
1764770121.716553,5,619
1764770121.716653,1000,990
1764770121.716753,3,664
1764770121.716853,1000,342
1764770121.716953,44,145
1764770121.717053,1,72
1764770121.717153,1,694
1764770121.717253,4,1062
1764770121.717353,1000,1070
1764770121.717453,79,1279
1764770121.717553,1000,751
1764770121.717653,1,43
1764770121.717753,79,974
1764770121.717853,5,487
1764770121.717953,1,659
1764770121.718053,356,851
1764770121.718153,13,840
1764770121.718253,14,476
1764770121.718353,417,805
1764770121.718453,1,76
1764770121.718553,1,584
1764770121.718653,1000,318
1764770121.718753,204,198
1764770121.718853,1,1298
1764770121.718953,19,777
1764770121.719053,1,60
1764770121.719153,1000,1395
1764770121.719253,81,1330
1764770121.719353,38,755
1764770121.719453,3,233
1764770121.719553,1,358
1764770121.719653,1,42
1764770121.719753,124,586
1764770121.719853,1000,1330
1764770121.719953,1,45
1764770121.720053,882,782
1764770121.720153,1000,73
1764770121.720253,1000,562
1764770121.720353,12,398
1764770121.720453,1000,534
1764770121.720553,222,708
1764770121.720653,17,728
1764770121.720753,1,682
1764770121.720853,1,979
1764770121.720953,1000,1007
1764770121.721053,136,1104
1764770121.721153,1000,940
1764770121.721253,1000,65
1764770121.721353,4,492
1764770121.721453,1000,750
1764770121.721553,1,1173
1764770121.721653,55,645
1764770121.721753,21,338
1764770121.721853,542,1199
1764770121.721953,1000,892
1764770121.722053,1,1350
1764770121.722153,12,427
1764770121.722253,11,515
1764770121.722353,1000,94
1764770121.722453,50,396
1764770121.722553,1,987
1764770121.722653,1000,603
1764770121.722753,1,1389
1764770121.722853,111,1052
1764770121.722953,1,479
1764770121.723053,3,640
1764770121.723153,6,1414
1764770121.723253,1000,1102
1764770121.723353,971,1116
1764770121.723453,1000,975
1764770121.723553,7,1462
1764770121.723653,1000,1204
1764770121.723753,1,314
1764770121.723853,12,1327
1764770121.723953,141,780
1764770121.724053,11,873
1764770121.724153,169,1330
1764770121.724253,1000,1457
1764770121.724353,1000,1461
1764770121.724453,5,284
1764770121.724553,329,366
1764770121.724653,1,182
1764770121.724753,975,850
1764770121.724853,1000,308
1764770121.724953,1000,682
1764770121.725053,26,641
1764770121.725153,1000,1160
1764770121.725253,24,1327
1764770121.725353,7,447
1764770121.725453,6,165
1764770121.725553,9,829
1764770121.725653,3,1078
1764770121.725753,2,413
1764770121.725853,2,506
1764770121.725953,10,701
1764770121.726053,1000,1221
1764770121.726153,1,107
1764770121.726253,591,556
1764770121.726353,10,471
1764770121.726453,1,1411
1764770121.726553,2,1497
1764770121.726653,18,399
1764770121.726753,1000,1012
1764770121.726853,70,173
1764770121.726953,5,82
1764770121.727053,12,1006
1764770121.727153,1000,1191
1764770121.727253,1,436
1764770121.727353,75,899
1764770121.727453,18,328
1764770121.727553,4,1447
1764770121.727653,40,742
1764770121.727753,1,106
1764770121.727853,1,512
1764770121.727953,26,1134
1764770121.728053,1000,704
1764770121.728153,994,1231
1764770121.728253,1,788
1764770121.728353,1000,861
1764770121.728453,1000,340
1764770121.728553,5,1237
1764770121.728653,571,1391
1764770121.728753,1,1401
1764770121.728853,804,640
1764770121.728953,3,654
1764770121.729053,1000,1415
1764770121.729153,1,1327
1764770121.729253,1000,357
1764770121.729353,38,153
1764770121.729453,1000,867
1764770121.729553,4,1136
1764770121.729653,1000,318
1764770121.729753,1,81
1764770121.729853,3,1142
1764770121.729953,70,95
1764770121.730053,68,160
1764770121.730153,38,139
1764770121.730253,203,635
1764770121.730353,1,284
1764770121.730453,9,403
1764770121.730553,1000,1183
1764770121.730653,1,1306
1764770121.730753,20,745
1764770121.730853,1,680
1764770121.730953,7,871
1764770121.731053,47,1440
1764770121.731153,3,1094
1764770121.731253,316,319
1764770121.731353,1000,1351
1764770121.731453,249,298
1764770121.731553,2,1359
1764770121.731653,1000,1298
1764770121.731753,1,1472
1764770121.731853,165,999
1764770121.731953,2,132
1764770121.732053,80,1416
1764770121.732153,76,736
1764770121.732253,1000,1405
1764770121.732353,1,1038
1764770121.732453,4,296
1764770121.732553,4,363
1764770121.732653,1000,859
1764770121.732753,1,868
1764770121.732853,1,74
1764770121.732953,11,762
1764770121.733053,53,1174
1764770121.733153,353,433
1764770121.733253,5,964
1764770121.733353,1,961
1764770121.733453,1,712
1764770121.733553,9,286
1764770121.733653,13,1315
1764770121.733753,1,599
1764770121.733853,20,542
1764770121.733953,13,1405
1764770121.734053,1,1024
1764770121.734153,336,518
1764770121.734253,1000,1159
1764770121.734353,1,1350
1764770121.734453,10,264
1764770121.734553,2,915
1764770121.734653,1,128
1764770121.734753,1,1479
1764770121.734853,1000,40
1764770121.734953,1000,955
1764770121.735053,18,835
1764770121.735153,1,1067
1764770121.735253,12,278
1764770121.735353,17,1463
1764770121.735453,1000,394
1764770121.735553,4,1339
1764770121.735653,311,347
1764770121.735753,25,180
1764770121.735853,583,76
1764770121.735953,1000,1192
1764770121.736053,4,1197
1764770121.736153,3,169
1764770121.736253,1000,331
1764770121.736353,5,461
1764770121.736453,1,299
1764770121.736553,1000,735
1764770121.736653,6,710
1764770121.736753,2,754
1764770121.736853,2,1356
1764770121.736953,997,1445
1764770121.737053,39,253
1764770121.737153,1,1417
1764770121.737253,2,947
1764770121.737353,2,1259
1764770121.737453,1,1311
1764770121.737553,96,1165
1764770121.737653,1,84
1764770121.737753,10,762
1764770121.737853,1,1176
1764770121.737953,3,1188
1764770121.738053,2,552
1764770121.738153,1000,1094
1764770121.738253,1000,752
1764770121.738353,1000,1002
1764770121.738453,1000,175
1764770121.738553,14,485
1764770121.738653,16,1101
1764770121.738753,25,356
1764770121.738853,585,902
1764770121.738953,9,1106
1764770121.739053,1,1405
1764770121.739153,1000,1303
1764770121.739253,171,1046
1764770121.739353,1000,695
1764770121.739453,5,789
1764770121.739553,1,1151
1764770121.739653,1000,1174
1764770121.739753,16,210
1764770121.739853,355,976
1764770121.739953,1,1007
1764770121.740053,515,1200
1764770121.740153,2,460
1764770121.740253,1,1401
1764770121.740353,7,1044
1764770121.740453,3,853
1764770121.740553,27,476
1764770121.740653,4,1401
1764770121.740753,10,1481
1764770121.740853,1000,1287
1764770121.740953,4,173
1764770121.741053,1,516
1764770121.741153,2,712
1764770121.741253,2,526
1764770121.741353,262,618
1764770121.741453,1000,1164
1764770121.741553,1000,1484
1764770121.741653,1,772
1764770121.741753,3,1164
1764770121.741853,35,1237
1764770121.741953,4,155
1764770121.742053,1,607
1764770121.742153,1000,334
1764770121.742253,113,1063
1764770121.742353,1000,1358
1764770121.742453,1,387
1764770121.742553,1000,1051
1764770121.742653,3,1116
1764770121.742753,1000,1339
1764770121.742853,15,662
1764770121.742953,1000,1078
1764770121.743053,1,818
1764770121.743153,1,1431
1764770121.743253,6,986
1764770121.743353,2,1130
1764770121.743453,1000,1440
1764770121.743553,1,872
1764770121.743653,3,1250
1764770121.743753,7,1259
1764770121.743853,1,1198
1764770121.743953,46,1217
1764770121.744053,4,921
1764770121.744153,35,172
1764770121.744253,13,1453
1764770121.744353,3,1297
1764770121.744453,1000,98
1764770121.744553,168,407
1764770121.744653,1000,560
1764770121.744753,10,647
1764770121.744853,4,1149
1764770121.744953,561,988
1764770121.745053,4,1434
1764770121.745153,599,261
1764770121.745253,1000,686
1764770121.745353,4,91
1764770121.745453,1000,778
1764770121.745553,3,435
1764770121.745653,64,271
1764770121.745753,3,299
1764770121.745853,365,787
1764770121.745953,1000,434
1764770121.746053,2,1204
1764770121.746153,1,653
1764770121.746253,1,1027
1764770121.746353,10,390
1764770121.746453,2,369
1764770121.746553,625,172
1764770121.746653,1000,1185
1764770121.746753,23,104
1764770121.746853,493,517
1764770121.746953,3,721
1764770121.747053,36,229
1764770121.747153,8,690
1764770121.747253,1000,1264
1764770121.747353,1000,1051
1764770121.747453,227,1499
1764770121.747553,38,1015
1764770121.747653,1000,262
1764770121.747753,451,616
1764770121.747853,1000,985
1764770121.747953,9,1140
1764770121.748053,14,693
1764770121.748153,1,729
1764770121.748253,5,138
1764770121.748353,1,700
1764770121.748453,1,1233
1764770121.748553,3,1191
1764770121.748653,1,688
1764770121.748753,4,414
1764770121.748853,1,775
1764770121.748953,601,1117
1764770121.749053,5,107
1764770121.749153,1000,741
1764770121.749253,2,811
1764770121.749353,1,945
1764770121.749453,1,1258
1764770121.749553,1000,624
1764770121.749653,1,973
1764770121.749753,33,1136
1764770121.749853,1000,238
1764770121.749953,1000,1376
1764770121.750053,1,933
1764770121.750153,1000,1373
1764770121.750253,1,288
1764770121.750353,7,563
1764770121.750453,1000,109
1764770121.750553,3,506
1764770121.750653,55,345
1764770121.750753,11,1390
1764770121.750853,1,716
1764770121.750953,175,1369
1764770121.751053,1000,1481
1764770121.751153,1,1272
1764770121.751253,42,1461
1764770121.751353,82,1388
1764770121.751453,4,833
1764770121.751553,14,162
1764770121.751653,15,48
1764770121.751753,1000,1498
1764770121.751853,13,215
1764770121.751953,15,1068
1764770121.752053,1,1059
1764770121.752153,1,519
1764770121.752253,204,995
1764770121.752353,12,479
1764770121.752453,1,1118
1764770121.752553,1,190
1764770121.752653,1000,1416
1764770121.752753,113,342
1764770121.752853,1000,1110
1764770121.752953,49,946
1764770121.753053,4,644
1764770121.753153,9,507
1764770121.753253,506,1301
1764770121.753353,35,894
1764770121.753453,1,820
1764770121.753553,1,1154
1764770121.753653,1000,212
1764770121.753753,1000,1239
1764770121.753853,51,344
1764770121.753953,1000,1485
1764770121.754053,72,821
1764770121.754153,9,227
1764770121.754253,3,302
1764770121.754353,1000,72
1764770121.754453,1000,552
1764770121.754553,3,761
1764770121.754653,289,934
1764770121.754753,8,835
1764770121.754853,3,370
1764770121.754953,37,1092
1764770121.755053,1,527
1764770121.755153,1,80
1764770121.755253,5,402
1764770121.755353,6,1281
1764770121.755453,1000,1031
1764770121.755553,1,177
1764770121.755653,6,204
1764770121.755753,2,473
1764770121.755853,1000,1203
1764770121.755953,1000,807
1764770121.756053,4,1178
1764770121.756153,17,954
1764770121.756253,2,261
1764770121.756353,1000,1441
1764770121.756453,1,757
1764770121.756553,4,317
1764770121.756653,20,482
1764770121.756753,1,982
1764770121.756853,287,1493
1764770121.756953,150,1018
1764770121.757053,1,1306
1764770121.757153,2,268
1764770121.757253,5,539
1764770121.757353,1,1325
1764770121.757453,1000,642
1764770121.757553,1000,383
1764770121.757653,1,830
1764770121.757753,7,1160
1764770121.757853,1,563
1764770121.757953,53,979
1764770121.758053,46,186
1764770121.758153,15,404
1764770121.758253,1,606
1764770121.758353,9,1227
1764770121.758453,852,1208
1764770121.758553,14,1009
1764770121.758653,266,556
1764770121.758753,1,809
1764770121.758853,175,1274
1764770121.758953,2,587
1764770121.759053,3,358
1764770121.759153,1,1036
1764770121.759253,1,402
1764770121.759353,26,699
1764770121.759453,579,41
1764770121.759553,1,521
1764770121.759653,66,376
1764770121.759753,26,638
1764770121.759853,27,70
1764770121.759953,1000,281
1764770121.760053,1000,108
1764770121.760153,6,613
1764770121.760253,2,1246
1764770121.760353,1,981
1764770121.760453,24,1219
1764770121.760553,1000,752
1764770121.760653,1000,795
1764770121.760753,468,960
1764770121.760853,160,1150
1764770121.760953,1,1112
1764770121.761053,21,1335
1764770121.761153,1000,1391
1764770121.761253,20,63
1764770121.761353,1000,1014
1764770121.761453,44,259
1764770121.761553,62,536
1764770121.761653,1,450
1764770121.761753,60,811
1764770121.761853,51,851
1764770121.761953,1000,654
1764770121.762053,1,931
1764770121.762153,1,346
1764770121.762253,17,936
1764770121.762353,1000,210
1764770121.762453,1000,509
1764770121.762553,11,511
1764770121.762653,50,985
1764770121.762753,1000,1388
1764770121.762853,29,681
1764770121.762953,1000,698
1764770121.763053,1,369
1764770121.763153,1,1463
1764770121.763253,1,1449
1764770121.763353,13,1039
1764770121.763453,486,1117
1764770121.763553,1000,129
1764770121.763653,1000,86
1764770121.763753,1000,737
1764770121.763853,1000,1398
1764770121.763953,35,368
1764770121.764053,95,977
1764770121.764153,18,1105
1764770121.764253,1,610
1764770121.764353,1,441
1764770121.764453,1000,1128
1764770121.764553,16,392
1764770121.764653,6,1027
1764770121.764753,2,899
1764770121.764853,8,548
1764770121.764953,295,492
1764770121.765053,2,362
1764770121.765153,2,463
1764770121.765253,1,1155
1764770121.765353,1000,287
1764770121.765453,1,341
1764770121.765553,1,1288
1764770121.765653,20,1079
1764770121.765753,1,1046
1764770121.765853,3,1031
1764770121.765953,5,273
1764770121.766053,70,1282
1764770121.766153,40,824
1764770121.766253,6,999
1764770121.766353,67,851
1764770121.766453,1,314
1764770121.766553,70,723
1764770121.766653,1000,1159
1764770121.766753,88,206
1764770121.766853,5,46
1764770121.766953,1,1342
1764770121.767053,1000,614
1764770121.767153,1,1096
1764770121.767253,1000,1178
1764770121.767353,3,234
1764770121.767453,1000,1451
1764770121.767553,600,1075
1764770121.767653,1000,515
1764770121.767753,62,531
1764770121.767853,3,731
1764770121.767953,2,257
1764770121.768053,73,904
1764770121.768153,1000,612
1764770121.768253,179,644
1764770121.768353,417,597
1764770121.768453,1000,494
1764770121.768553,3,422
1764770121.768653,1000,1170
1764770121.768753,1000,97
1764770121.768853,1,279
1764770121.768953,24,752
1764770121.769053,93,1004
1764770121.769153,1000,1452
1764770121.769253,5,317
1764770121.769353,1,1484
1764770121.769453,2,713
1764770121.769553,1000,746
1764770121.769653,16,1176
1764770121.769753,53,921
1764770121.769853,197,1142
1764770121.769953,62,234
1764770121.770053,40,631
1764770121.770153,1000,212
1764770121.770253,10,90
1764770121.770353,864,283
1764770121.770453,1000,282
1764770121.770553,12,1435
1764770121.770653,1,839
1764770121.770753,546,886
1764770121.770853,34,1336
1764770121.770953,1000,469
1764770121.771053,25,1308
1764770121.771153,3,531
1764770121.771253,24,797
1764770121.771353,3,682
1764770121.771453,9,686
1764770121.771553,1,824
1764770121.771653,14,1377
1764770121.771753,1,1073
1764770121.771853,6,762
1764770121.771953,16,893
1764770121.772053,1,894
1764770121.772153,188,1089
1764770121.772253,412,1351
1764770121.772353,378,1489
1764770121.772453,1,120
1764770121.772553,16,137
1764770121.772653,3,338
1764770121.772753,1,829
1764770121.772853,8,1123
1764770121.772953,10,343
1764770121.773053,1,1112
1764770121.773153,3,882
1764770121.773253,358,1124
1764770121.773353,95,1213
1764770121.773453,1000,1022
1764770121.773553,213,235
1764770121.773653,1000,270
1764770121.773753,1,586
1764770121.773853,1000,454
1764770121.773953,6,147
1764770121.774053,11,786
1764770121.774153,1,208
1764770121.774253,2,834
1764770121.774353,33,1440
1764770121.774453,1000,272
1764770121.774553,15,373
1764770121.774653,500,995
1764770121.774753,158,582
1764770121.774853,44,1129
1764770121.774953,288,186
1764770121.775053,1000,905
1764770121.775153,137,280
1764770121.775253,1000,450
1764770121.775353,12,849
1764770121.775453,177,424
1764770121.775553,14,742
1764770121.775653,32,743
1764770121.775753,1000,638
1764770121.775853,1000,1121
1764770121.775953,1,457
1764770121.776053,1000,1286
1764770121.776153,1,227
1764770121.776253,1,1192
1764770121.776353,634,1223
1764770121.776453,2,476
1764770121.776553,3,834
1764770121.776653,2,163
1764770121.776753,1,928
1764770121.776853,1,1411
1764770121.776953,1000,368
1764770121.777053,2,1153
1764770121.777153,246,1349
1764770121.777253,1,829
1764770121.777353,5,545
1764770121.777453,156,1244
1764770121.777553,26,780
1764770121.777653,1000,734
1764770121.777753,123,281
1764770121.777853,3,1242
1764770121.777953,34,94
1764770121.778053,1,821
1764770121.778153,60,388
1764770121.778253,1000,1163
1764770121.778353,74,404
1764770121.778453,1000,817
1764770121.778553,551,838
1764770121.778653,7,626
1764770121.778753,7,1236
1764770121.778853,2,670
1764770121.778953,1,1401
1764770121.779053,1000,975
1764770121.779153,2,718
1764770121.779253,262,388
1764770121.779353,1,288
1764770121.779453,42,300
1764770121.779553,5,1247
1764770121.779653,1000,894
1764770121.779753,7,870
1764770121.779853,1000,1365
1764770121.779953,1,929
1764770121.780053,1000,750
1764770121.780153,1,1097
1764770121.780253,9,117
1764770121.780353,1000,1444
1764770121.780453,1,349
1764770121.780553,90,1050
1764770121.780653,143,918
1764770121.780753,376,498
1764770121.780853,163,456
1764770121.780953,1000,990
1764770121.781053,1000,1015
1764770121.781153,1000,66
1764770121.781253,17,1404
1764770121.781353,4,655
1764770121.781453,1,266
1764770121.781553,1000,810
1764770121.781653,199,1400
1764770121.781753,1,1043
1764770121.781853,1000,1493
1764770121.781953,203,545
1764770121.782053,8,744
1764770121.782153,1,505
1764770121.782253,3,1212
1764770121.782353,1000,854
1764770121.782453,1000,536
1764770121.782553,1,265
1764770121.782653,1000,961
1764770121.782753,1,508
1764770121.782853,7,795
1764770121.782953,16,254
1764770121.783053,10,86
1764770121.783153,23,583
1764770121.783253,38,585
1764770121.783353,1000,980
1764770121.783453,68,530
1764770121.783553,1,434
1764770121.783653,29,882
1764770121.783753,3,1255
1764770121.783853,1000,120
1764770121.783953,83,798
1764770121.784053,3,184
1764770121.784153,2,1115
1764770121.784253,38,548
1764770121.784353,1000,494
1764770121.784453,1000,139
1764770121.784553,128,742
1764770121.784653,726,384
1764770121.784753,2,365
1764770121.784853,645,868
1764770121.784953,10,772
1764770121.785053,224,794
1764770121.785153,107,1413
1764770121.785253,40,1412
1764770121.785353,566,1399
1764770121.785453,59,350
1764770121.785553,1000,254
1764770121.785653,1000,1062
1764770121.785753,2,1413
1764770121.785853,2,1121
1764770121.785953,6,1047
1764770121.786053,5,1054
1764770121.786153,8,912
1764770121.786253,1,834
1764770121.786353,3,356
1764770121.786453,1000,809
1764770121.786553,25,1332
1764770121.786653,1000,684
1764770121.786753,1000,299
1764770121.786853,847,206
1764770121.786953,877,888
1764770121.787053,16,183
1764770121.787153,197,1377
1764770121.787253,7,738
1764770121.787353,3,656
1764770121.787453,1000,934
1764770121.787553,6,1197
1764770121.787653,1,98
1764770121.787753,4,1017
1764770121.787853,320,723
1764770121.787953,1000,744
1764770121.788053,1000,526
1764770121.788153,1,533
1764770121.788253,1,1304
1764770121.788353,2,1455
1764770121.788453,9,847
1764770121.788553,1000,1338
1764770121.788653,67,760
1764770121.788753,17,1376
1764770121.788853,3,1093
1764770121.788953,2,1308
1764770121.789053,66,668
1764770121.789153,104,1368
1764770121.789253,1,102
1764770121.789353,26,555
1764770121.789453,1,145
1764770121.789553,1000,1452
1764770121.789653,230,1251
1764770121.789753,875,1105
1764770121.789853,1000,538
1764770121.789953,1,1458
1764770121.790053,1,741
1764770121.790153,27,513
1764770121.790253,1,1240
1764770121.790353,49,750
1764770121.790453,1000,1475
1764770121.790553,1,264
1764770121.790653,4,68
1764770121.790753,1000,194
1764770121.790853,4,1155
1764770121.790953,3,373
1764770121.791053,1,680
1764770121.791153,1000,206
1764770121.791253,1,1071
1764770121.791353,1,893
1764770121.791453,1,1055
1764770121.791553,191,282
1764770121.791653,344,1231
1764770121.791753,353,695
1764770121.791853,1000,1075
1764770121.791953,1000,565
1764770121.792053,28,1356
1764770121.792153,923,1184
1764770121.792253,1000,736
1764770121.792353,5,486
1764770121.792453,220,152
1764770121.792553,3,181
1764770121.792653,16,1227
1764770121.792753,2,421
1764770121.792853,5,1016
1764770121.792953,3,510
1764770121.793053,3,98
1764770121.793153,7,643
1764770121.793253,5,956
1764770121.793353,142,1118
1764770121.793453,2,1182
1764770121.793553,1000,221
1764770121.793653,1000,1147
1764770121.793753,4,346
